Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,-0.6584602219847502,-0.049894684730470804,0,0,44,-1.4998613776039684
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,-1.2849576910473786,-0.574615436782291,0,0,46,-2.007058007142146
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,-1.481049737066981,-0.9783045164812388,0,0,24,-0.026455168795562537
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,-1.4461520000634926,-0.6931306745832342,0,0,70,-1.1439784092113472
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,-0.17820088893674074,-0.1452984578308018,0,0,38,-1.307971986095358
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,1.0049985751815391,0.9213386823776878,0,0,27,-1.421245900025551
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,-0.09511103892843457,0.16122092978400507,0,0,52,-1.5894661154890466
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1.7910285562601154,2.7352685885599404,0,0,73,-0.08816409205604081
0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,0,0,-0.010359391919962149,0.9916001839460248,0,0,45,0.730958464648116
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,0.5114448661322006,-0.21688439863699638,0,0,42,0.28039879207503493
1,0,1,0,46,1,0,2,1,1,1,1,1,1,1,1,0,-1.481049737066981,-0.6341048325493877,0,0,68,-1.7543050200889543
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,-1.4544609850643233,-0.4730971692005182,0,0,24,0.5458316948666811
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.9983918449220767,0,0,38,0.3759208239713917
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,0.36853032411791364,-0.6301977367977082,0,0,70,1.3032453283103598
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,0.5214156481331973,0.06497834516636443,0,0,49,0.2398230617119807
0,0,1,0,67,1,2,0,2,0,0,0,2,2,2,1,2,0.356897745116751,1.3012761517443918,0,0,69,0.8619842606121453
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.6750781919864114,-0.9877963310192172,0,0,74,-0.7627356093418171
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,0.32532360211359457,0.3274159801478163,0,0,61,-1.3967313962645391
1,0,1,0,42,0,1,0,2,0,2,2,2,0,2,0,1,-0.5521052139741185,-0.11020081802757964,0,0,25,-1.4601309749568112
1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,-0.8145376047201662,0,0,70,0.8957973692480238
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9985242888458623,0,0,31,-1.0425390833037116
0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,1.3905354792200795,1.5946394429298147,0,0,80,0.5542849720256509
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,0.8720548151682491,-0.3760819950274607,0,0,48,0.17050618900842976
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,-1.3082228490497045,-0.8692369452436786,0,0,71,-1.8439097579740322
0,0,1,0,54,1,0,0,2,0,2,2,0,2,2,0,0,0.1724382780983114,0.701923248639305,0,0,57,0.572036854059487
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,0.06940686408801149,-0.8051782341059737,0,0,43,0.38691008427805224
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,-1.4827115340671475,-0.8567209944459258,0,0,58,0.7360304309434978
0,0,0,0,21,1,0,0,2,0,2,0,0,2,1,0,3,0.0029349840813665527,-0.4172499813375295,0,0,51,-0.9284198416576217
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,0.33529438411459117,-0.04422166999498147,0,0,27,1.022596526632568
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,-0.4740007549663106,-0.9421914732623259,0,0,43,0.7250411706368373
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,0.2704843011081128,-0.6460910076519975,0,0,71,-1.148205047790832
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,1.6713791722481544,2.1418535880379137,0,0,43,1.7698662274854833
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,-1.5209328650709681,-0.8534319703385798,0,0,39,0.8273258242603698
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9506458103973159,0,0,69,-1.7678302635433056
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,1.2077378092018058,1.0562328187534678,0,0,54,0.4080432771754763
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,0.642726829145324,-0.24037112112166834,0,0,69,0.210236591655587
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,-1.3497677740538576,-0.3457081885059301,0,0,70,1.341285075525723
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,-0.48729513096763954,-0.9853019704545856,0,0,57,1.0285138206438469
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,0.32698539911376057,-0.2137498924407338,0,0,35,0.16120758413356318
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.7875190442678746,0,0,43,-1.488872117297308
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,1.397182667220744,1.4201887213166924,0,0,33,0.20262864221251436
0,0,1,0,57,1,2,0,2,0,2,2,2,2,2,1,2,0.6560212051466532,1.1317258553113418,0,0,41,1.2914107402878023
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,-1.3198554280508674,-0.8444699314957445,0,0,43,0.6912280620009588
0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,1,0,0.6294324531439953,1.6842377573708704,0,0,36,0.16205291184946014
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,1.0581760791868549,0.17766605032073496,0,0,43,0.9549703093608112
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,1.2077378092018058,2.0806424212616026,0,0,62,-0.1473370321688282
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,-1.481049737066981,-0.8867857651452896,0,0,34,-1.2234392145056616
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,0.9734244321783826,1.4136106731020004,0,0,30,0.5585116106051357
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,0.5396954151350245,1.1937537596176653,0,0,31,0.2398230617119807
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,-0.1499503399339166,-0.4518840674075016,0,0,25,0.39705401686881575
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,-0.13000877593192306,-0.9582392620276985,0,0,54,-0.5108279500045222
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.6916961619880726,-0.9880170708921934,0,0,20,1.0851507776089433
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,0.7075369121518029,-0.8714001959988458,0,0,55,-0.6317098133777879
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,-1.479387940066815,-0.8380464011921358,0,0,78,1.002308661451041
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,-1.5076384890696393,-0.4404718159746299,0,0,70,0.413960571186755
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,1.259253516206956,2.325884420138205,0,0,66,0.23644175084839286
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,-1.491020519067978,-0.5173555137322543,0,0,61,-0.20566464456571862
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,-1.502653098069141,-0.9634487230299378,0,0,47,-1.5429730911147137
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,1.0216165451832002,1.9536507723383716,0,0,80,1.7005493547819321
0,0,1,0,50,1,2,0,0,2,2,2,2,2,1,1,1,0.6443886261454905,0.8310781483177029,0,0,43,0.18994872647405991
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,1.2775332832087833,1.5857215520615748,0,0,55,0.0656855522372064
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,-0.48397153696730727,-0.9591884434814963,0,0,59,0.25081232201864123
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,-1.4893587220678117,-0.626687972817386,0,0,75,-0.6984907029336479
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1.7112623002521414,2.7737435484196986,0,0,47,1.4570949726036069
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,-1.115454397030434,-0.5985215650256177,0,0,39,0.3049132958360468
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,-1.3397969920528607,-0.24886960623125357,0,0,39,0.7563182961250249
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,0.6460504231456565,1.622408518950226,0,0,33,0.29815067410887114
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,0.6942425361504742,1.1224768546336374,0,0,70,1.774938193780865
1,0,0,0,56,1,0,2,1,1,1,1,1,1,1,1,3,-1.4478137970636586,-0.46058121840276534,0,0,23,1.752114345451647
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,-1.303237458049206,-0.7106574204975477,0,0,39,-0.7669622479213019
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.8386865468237669,0,0,64,-0.6460803845480362
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,-0.030300955921955676,0.8753144188621417,0,0,72,1.3150799163329172
0,0,1,0,17,1,2,0,0,0,2,2,0,0,1,1,3,-0.09344924192826831,-0.5347277417354844,0,0,27,0.3032226404042529
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.41325458963665956,0,0,21,0.233060439984805
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,-0.21808401694072754,-0.545963401269975,0,0,73,-0.310485281336942
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,0.7008897241511383,0.3185863852287667,0,0,64,0.42072319291393073
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,1.3340343812144315,2.3202334793900135,0,0,35,0.4452376966749426
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,1.1661928841976528,0.46851290695422887,0,0,71,1.0361217700869196
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,-1.502653098069141,-0.9362756446665625,0,0,31,0.4300217977887973
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,1.304122035211441,2.095520288700201,0,0,63,1.2694322196744812
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,1.3174164112127704,1.3027992568679279,0,0,26,1.4368071074220798
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,-0.9077119051034372,0,0,80,0.5399144008554024
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,-1.3132082400502028,-0.8861456195136584,0,0,49,-1.4829548232860292
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,-0.49560411596847015,0.4804549340822433,0,0,26,0.8957973692480238
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,1.4686399382278874,2.1320748116650665,0,0,26,1.1663022383350519
0,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,1,0.8354952811645946,1.623291478442131,0,0,20,-0.26906422325799084
0,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,1,0.572931355138347,1.6413921480261826,0,0,72,1.1578489611760823
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,0.8371570781647607,-0.27966281851143904,0,0,33,0.3480250093467919
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,0.48485611412954227,1.532523242674301,0,0,55,-0.10337999094218614
0,0,1,0,71,1,0,0,2,2,2,2,0,0,2,0,1,-0.023653767921291324,0.9761042448630926,0,0,71,-0.022228530216077725
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,1.2093996062019723,0.7393828050833728,0,0,34,-0.559856957526546
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,-0.8528904710041867,-0.42952311827500844,0,0,40,-1.306281330663564
0,0,1,0,23,0,1,0,2,0,0,2,0,0,2,0,3,-1.0024522010191377,-0.6482984063817598,0,0,73,0.03778973761260663
1,0,1,0,58,1,0,2,1,1,1,1,1,1,1,1,2,-1.502653098069141,-0.5179073634146949,0,0,72,0.33872640447192537
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,1.3190782082129364,2.237169065189055,0,0,27,0.5103279307990087
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,0.19071804510013865,-0.8775367644675851,0,0,68,-1.2716228943117887
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.5971971257877603,0,0,62,-0.16086227562317962
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.6743236374056586,0,0,39,1.1367157682786582
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,0.17077648109814536,0.706978191730461,0,0,65,1.4300444856949042
1,0,1,0,23,1,2,0,0,2,0,2,0,0,2,0,3,-0.16823010693574386,-0.3830794490008075,0,0,49,-0.7914767516823138
0,0,1,0,41,1,2,0,2,2,2,0,2,0,1,1,1,0.4516201741262198,0.41025965447579904,0,0,44,-1.2733135497435826
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,0.2222921881032951,-0.8433662321308633,0,0,36,0.6514976593538016
1,0,1,0,27,0,1,0,0,2,2,0,0,2,1,1,1,-0.62854787598176,-0.45715975037163364,0,0,49,-1.9715542430744737
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,1.0332491241843629,-0.9651042720772596,0,0,23,-0.9554703285663245
0,0,1,0,67,0,1,0,2,0,0,2,0,0,2,0,1,-0.9658926670154829,0.11645488354442356,0,0,25,1.0606362738479316
0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,0.8238627021634315,1.8396165539588465,0,0,25,0.5010293259241422
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,-0.35893050689720685,0,0,76,0.7123612548983829
1,0,1,0,44,1,2,2,1,1,1,1,1,1,1,0,2,-1.3265026160515319,-0.5599362352293711,0,0,58,0.7867500938973155
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,1.1977670272008092,1.9464105045047513,0,0,32,0.9034053186910964
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,1.3489905542159264,2.18918021680402,0,0,34,0.733494447795807
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,-0.6408815466497583,0,0,75,-0.4415110773009712
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,-0.3427187919531868,-0.30604123333209976,0,0,38,-1.510850637910629
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,0.19071804510013865,-0.6413009524084131,0,0,75,0.9642689142356777
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,-1.4843733310673135,-0.8738945565634771,0,0,71,-0.034908445954532165
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,0.15249671409631763,-0.6929761566721508,0,0,47,-1.785582145577142
0,0,1,0,64,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,-0.4173162032994223,0,0,31,0.8315524628398546
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,0.32033821111309646,1.3592424423879526,0,0,58,1.0056899723146289
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,0.9401884921750601,1.9659680572504457,0,0,39,0.4968026873446574
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,-0.4507355969639848,-0.9848163427340378,0,0,51,-0.5928247384465275
0,0,0,0,15,1,0,0,2,2,2,2,0,0,1,0,1,0.0278619390838584,-0.5615255623148,0,0,28,-1.2039966770400317
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,0.5247392421335293,1.1324542968921636,0,0,52,-0.2039739891339247
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,-0.4008816869590011,0.32571628312589906,0,0,63,0.29815067410887114
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,-1.4594463760648215,-0.9360549047935863,0,0,23,-0.12789449470319805
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,-0.4191614539608286,0.13325318787791549,0,0,40,0.6963000282963405
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,1.6680555782478224,2.396940585249257,0,0,26,0.09358136686180617
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,1.3190782082129364,1.4124407517752264,0,0,78,0.9211572007249327
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1.624848856243503,2.579249646340333,0,0,79,1.7487330345880592
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,-1.4677553610656522,-0.6421839119003181,0,0,27,-1.1067839897118807
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,0.8903345821700764,0.6143998890042258,0,0,59,1.1341797851309672
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,-0.49560411596847015,-0.9854123403910737,0,0,49,0.7799874721701399
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441130683104,-0.7528408102233072,0,0,74,-0.33330912966616
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,1.3091074262119398,0.9773183141644619,0,0,32,-1.2310471639487344
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,-0.5504434169739522,-0.8571624741918782,0,0,34,0.9507436707813264
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,-0.21721550844646073,0,0,74,1.14178773457404
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,1.1761636661986499,-0.606313682541679,0,0,42,0.6396630713312441
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,-0.29452667894836937,-0.9378649717519915,0,0,36,0.20939126393969004
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,-0.012021188920128179,-0.7506113375062471,0,0,78,0.11555988747512719
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,0.682609957149311,-0.8217999465410846,0,0,67,-1.4466057315024599
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,1.4187860282229037,2.3375394854313503,0,0,28,0.7148972380460737
0,0,1,0,54,1,2,0,2,2,2,2,2,2,2,0,1,0.8820255971692458,1.1845268329272585,0,0,27,1.273658858253966
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,0.7042133181514708,1.708519143398257,0,0,62,1.7326718079860168
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-0.6501512369839195,-0.9874652212097528,0,0,44,0.14852766839510875
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,0.47987072312904416,1.385687079170506,0,0,63,-0.27751750041696044
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,-0.3078210549496983,0.1525017048014436,0,0,48,0.48581342703799685
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,0.8471278601657574,-0.6790695446746478,0,0,76,0.4807414607426151
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,1,3,0.8803638001690798,1.901754828201658,0,0,30,0.9541249816449142
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,1.2010906212011416,1.9651292457331362,0,0,31,-0.2724455341215787
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,1.0947356131905097,0.49802582797115214,0,0,39,1.1739101877781244
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468409797886,-0.9191903784982017,0,0,40,0.30744927898373775
0,0,1,0,9,1,0,0,0,2,0,2,2,0,1,1,3,0.0278619390838584,-0.7454901724531984,0,0,65,-1.8557443459965899
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,1.325725396213601,2.2102608746732506,0,0,74,1.437652435137977
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,0.8537750481664219,1.3014306696554754,0,0,24,0.57119152634359
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,-0.035286346922454,0.9636986640018281,0,0,46,0.44016573037956086
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,1.3207400052131024,1.2300213207476618,0,0,71,-0.4677162364937771
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.8300114698158008,0,0,57,1.002308661451041
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,1.3140928172124378,0.9579815012917436,0,0,60,-0.40009001922202003
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,0.9468356801757247,1.9456158409620363,0,0,28,0.6734761799671226
1,0,1,0,35,1,2,0,0,0,0,2,2,2,1,1,0,0.28876406810994004,0.1674016462273398,0,0,66,0.2694095317683744
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,-1.46443176706532,-0.9751700102849761,0,0,76,0.233060439984805
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,-1.3132082400502028,-0.4725011715434823,0,0,35,1.02766849292795
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,1.1877962451998125,2.0964694701539988,0,0,41,-0.27075487868978476
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,0.85876043916692,-0.5570224689060846,0,0,65,-2.025655216891879
1,0,1,0,63,1,2,0,2,2,2,2,2,2,2,1,1,0.8188773111629334,1.463828994204095,0,0,80,0.5103279307990087
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,1.0199547481830342,1.7400407972592642,0,0,62,-0.19636603969085203
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,-1.4727407520661506,-0.5550578840365961,0,0,20,0.324355833301677
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,-1.4893587220678117,-0.9708214347873442,0,0,26,-1.2251298699374555
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,1.475287126228552,2.431530523344634,0,0,46,0.3437983707673071
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,0.6959043331506402,-0.09488147084302856,0,0,23,-0.39332739749484436
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,1.2393119522049623,0.5168107911614302,0,0,35,-1.0154885963950089
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,0.9950277931805424,1.4070105509000108,0,0,70,0.09020005599821831
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,-0.012021188920128179,-0.21180738155854284,0,0,48,-1.6621642990561853
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,-1.261692533045053,-0.6835726380833631,0,0,78,-0.8219085494546045
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,0.042818112085353605,0.32648887268131593,0,0,73,-0.8421964146361315
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,0.014567563082529699,0.6206909753840486,0,0,76,0.0766748125438669
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,0.6743009721484804,-0.39325555714501215,0,0,80,-0.559011629810649
1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,-0.29785027294870164,-0.8863001374247419,0,0,69,-1.511695965626526
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,-1.4893587220678117,-0.4234086237935666,0,0,56,0.5847167697979415
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,-0.6567984249845842,-0.03779813969137281,0,0,21,0.7343397755117039
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,1.6663937812476561,2.45534835563877,0,0,77,1.1679928937668458
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,1.3838882912194153,0.4105686902979659,0,0,35,0.9321464610315932
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,-0.6202388909809294,-0.9499615167910894,0,0,39,-0.29865069331438454
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,-0.8329489070021932,-0.7017616036166052,0,0,47,-1.0467657218831965
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,-1.4860351280674797,-0.9696735874478677,0,0,57,0.05216030878285499
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,1.0299255301840309,2.016451266200112,0,0,26,0.39282737828933095
1,0,1,0,8,1,2,2,1,1,1,1,1,1,1,0,3,-1.341458789053027,-0.9173803115397966,0,0,35,-2.005367351710352
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,-1.03568814102246,-0.07271918759621414,0,0,64,1.7707115552013801
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,0.8537750481664219,1.8912696842352865,0,0,35,0.05131498106695803
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,0.6394032351449919,-0.8199015836334889,0,0,54,0.04708834248747322
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,0.0876866310898392,0.45248719217615374,0,0,66,0.5703461986276931
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,-1.4976677070686424,-0.9328541766354309,0,0,22,0.9279198224521084
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,0.5180920541328647,-0.8953725462040654,0,0,51,-0.16677956963445834
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.9202720038757852,0,0,65,0.004821956692625083
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,-0.3510277769540174,0.6870674551880039,0,0,57,1.3565009744118683
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,-0.6501512369839195,-0.0956982083730406,0,0,75,-1.05690965447396
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,0.3436033691154218,1.2284319936622325,0,0,25,0.4486190075385305
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,-1.4976677070686424,-0.50411112135368,0,0,28,0.4122699157549611
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,0.2654989101076142,0.07307949850459239,0,0,75,0.47228818358364544
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.44943385481746523,0,0,63,1.727599841690635
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,-0.8495668770038544,-0.19591411070425357,0,0,39,0.346334353914998
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,-0.6651074099854147,-0.9876638870954313,0,0,59,0.911858595850066
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,0.5945347161405068,-0.48426660677311595,0,0,79,0.47736014987902725
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,0.9684390411778845,-0.2375235767602748,0,0,47,-0.5683102346855157
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1.7411746462551319,2.758181387374874,0,0,41,0.2896973969499015
